"searched_zipcode","searched_lat","searched_lng","searched_address","searched_state","searched_city","searched_metro","is_gh","latitude","longitude","distance","loc_name","loc_number","url","address","cuisines","delivery_fee_raw","delivery_fee","delivery_time_raw","delivery_time","service_fee","phone","review_count","review_rating","RunDate","restaurant_tags","delivery_type"
"02151","42.4224283","-70.9962875","86 Walnut Ave, Revere, MA 02151, USA","MA","Revere","BO","$0 with GH+","42.40027999","-71.01955414","1.94","El Xielo Bar","2396644","https://www.grubhub.com/el-xielo-bar-425-eastern-ave-chelsea/2396644","425 Eastern Ave","[""Breakfast"", ""Burritos"", ""Mexican"", ""Tacos""]","$2.99 delivery",2.99,"45-60",52.5,5.25,"6174661191",8,3.78,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34169387","-71.08656312","0.86","Panera Bread","1292234","https://www.grubhub.com/panera-bread-289-huntington-ave-boston/1292234","289 Huntington Ave","[""American"", ""Bakery"", ""Breakfast"", ""Cafe"", ""Chicken"", ""Coffee and Tea"", ""Healthy"", ""Pizza"", ""Salads"", ""Sandwiches"", ""Soup"", ""Vegetarian""]","$1.99 delivery",1.99,"35-50",42.5,10.00,"3142882671",537,4.49,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34150695","-71.08676148","0.87","Symphony Market","1412320","https://www.grubhub.com/symphony-market-291-huntington-ave-boston/1412320","291 Huntington Ave","[""Candy"", ""Convenience"", ""Grocery Items"", ""Halal"", ""Ice Cream"", ""Snacks""]","$1.99 delivery",1.99,"40-65",52.5,5.25,"6174377907",213,4.25,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.3416686","-71.0867877","0.87","Symphony Sushi","260731","https://www.grubhub.com/symphony-sushi-45-gainsborough-st-boston/260731","45 Gainsborough St","[""Asian"", ""Japanese"", ""Lunch Specials"", ""Sushi""]","$2.00 delivery",2.00,"80-115",97.5,0.00,"6172623888",1793,4.13,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.350584","-71.070138","0.88","Davio's ","328272","https://www.grubhub.com/davios-75-arlington-st-boston/328272","75 Arlington St","[""Italian"", ""Lunch Specials""]","$1.99 delivery",1.99,"45-70",57.5,10.00,"6173574810",653,3.66,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34128952","-71.08735657","0.89","Sprout","1117297","https://www.grubhub.com/sprout-305-huntington-ave-boston/1117297","305 Huntington Ave","[""Healthy"", ""Salads"", ""Wraps""]","$1.99 delivery",1.99,"35-40",37.5,5.25,"6172667461",213,4.28,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34128952","-71.08735657","0.89","BHOP Boston House of Pizza","2258550","https://www.grubhub.com/bhop-boston-house-of-pizza-305-huntington-ave-boston/2258550","305 Huntington Ave","[""Pizza"", ""Salads"", ""Wings"", ""Wraps""]","$1.99 delivery",1.99,"40-55",47.5,5.25,"6172664605",45,4.15,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34128952","-71.08735657","0.89","Gyroscope","1117491","https://www.grubhub.com/gyroscope-305-huntington-ave-boston/1117491","305 Huntington Ave","[""Chicken"", ""Gyro"", ""Hawaiian"", ""Salads""]","$1.99 delivery",1.99,"40-60",50.0,5.25,"6172667461",81,4.41,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.34128952","-71.08735657","0.89","Sprout Vegan & Vegetarian","2657428","https://www.grubhub.com/sprout-vegan--vegetarian-305-huntington-ave-boston/2657428","305 Huntington ave","[""Vegan"", ""Vegetarian""]","$1.99 delivery",1.99,"40-45",42.5,5.25,"6172667461",17,3.97,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.35060501","-71.07250214","0.89","Back Bay Wings","2565280","https://www.grubhub.com/back-bay-wings-205-berkeley-st-boston/2565280","205 Berkeley St","[""Chicken"", ""Salads"", ""Wings""]","$1.99 delivery",1.99,"45-90",67.5,5.25,"6174823473",15,3.57,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.341146","-71.087426","0.89","Amelia's Taqueria","300209","https://www.grubhub.com/amelias-taqueria-309-huntington-ave-boston/300209","309 Huntington Ave","[""Breakfast"", ""Latin American"", ""Lunch Specials"", ""Mexican""]","$1.99 delivery",1.99,"35-50",42.5,5.25,"6172660040",2442,3.76,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.3410042","-71.0876263","0.9","Boston Shawarma","228069","https://www.grubhub.com/boston-shawarma-315-huntington-ave-boston/228069","315 Huntington Ave","[""Halal"", ""Healthy"", ""Lunch Specials"", ""Middle Eastern"", ""Salads"", ""Sandwiches"", ""Vegetarian""]","$1.99 delivery",1.99,"35-55",45.0,5.25,"6176700460",1478,4.44,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02118","42.3377967","-71.0705763","157 W Canton St, Boston, MA 02118, USA","MA","Boston","BO","$0 with GH+","42.330008","-71.0569303","0.88","Red Line Pizza","262798","https://www.grubhub.com/red-line-pizza-582-dorchester-ave-south-boston/262798","582 Dorchester Ave","[""American"", ""Calzones"", ""Italian"", ""Pasta"", ""Pizza"", ""Salads"", ""Sandwiches"", ""Subs"", ""Wings"", ""Wraps""]","$2.00 delivery",2.00,"35-55",45.0,0.00,"6174643002",419,2.03,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34720611","-71.12840271","1.78","Mojo Ramen","1155369","https://www.grubhub.com/mojo-ramen-477-harvard-st-brookline/1155369","477 Harvard St","[""Asian"", ""Noodles"", ""Ramen""]","$3.50 delivery",3.50,"60-80",70.0,0.00,"6177397099",663,4.18,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34720611","-71.12840271","1.78","Tea Diner (Harvard St)","1956500","https://www.grubhub.com/tea-diner-harvard-st-477-harvard-st-brookline/1956500","477 Harvard St","[""Coffee and Tea"", ""Noodles"", ""Soup"", ""Vegan""]","$3.50 delivery",3.50,"50-60",55.0,0.00,"6177397099",59,4.74,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34720611","-71.12840271","1.78","Yummy Box","2036764","https://www.grubhub.com/yummy-box-477-harvard-st-brookline/2036764","477 Harvard St","[""Asian"", ""Chinese"", ""Japanese""]","$2.50 delivery",2.50,"50-70",60.0,0.00,"6177397099",20,3.82,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34801864","-71.12955475","1.78","Shan-A-Punjab","285957","https://www.grubhub.com/shan-a-punjab-500-harvard-st-brookline/285957","500 Harvard St","[""Chicken"", ""Dessert"", ""Gluten-Free"", ""Halal"", ""Healthy"", ""Indian"", ""Lunch Specials"", ""Seafood"", ""Vegetarian""]","$0 delivery",0.00,"30-55",42.5,0.00,"6177349000",12771,3.96,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.347199","-71.128509","1.78","Jumbowl","338520","https://www.grubhub.com/jumbowl-479-harvard-st-brookline/338520","479 Harvard St","[""Asian"", ""Chinese"", ""Lunch Specials"", ""Thai""]","$3.50 delivery",3.50,"60-80",70.0,0.00,"6176083563",443,4.09,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.35021153639363","-71.13200663556461","1.78","Avenue Bar","2436807","https://www.grubhub.com/avenue-bar-1249-commonwealth-avenue-boston/2436807","1249 Commonwealth Avenue","[""Bar Food"", ""Pub Food""]","$2.99 delivery",2.99,"35-50",42.5,15.00,"6179033110",103,3.77,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.343771999999994","-71.12370790674589","1.81","Jin's Fine Asian Cuisine","344617","https://www.grubhub.com/jins-fine-asian-cuisine-329-harvard-st-brookline/344617","329 Harvard St","[""Asian"", ""Chinese"", ""Dim Sum"", ""Japanese"", ""Noodles"", ""Soup"", ""Sushi""]","$3.00 delivery",3.00,"45-65",55.0,0.00,"6178606288",2566,4.87,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","SELF"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34339904","-71.12305451","1.81","Bottega Fiorentina","1419852","https://www.grubhub.com/bottega-fiorentina-313b-harvard-st-brookline/1419852","313B Harvard St","[""Italian"", ""Pasta"", ""Salads"", ""Sandwiches""]","$2.99 delivery",2.99,"35-50",42.5,5.25,"6172322661",518,3.97,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34327316","-71.12283326","1.81","Coolidge Corner Clubhouse","1038539","https://www.grubhub.com/coolidge-corner-clubhouse-307-harvard-st-brookline/1038539","307 Harvard St","[""American"", ""Hamburgers"", ""Kids Menu"", ""Salads"", ""Sandwiches"", ""Wings"", ""Wraps""]","$2.99 delivery",2.99,"35-50",42.5,0.00,"6175664948",613,4.05,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34568405","-71.12718964","1.81","The Kosher Wok","2416263","https://www.grubhub.com/the-kosher-wok-423-harvard-st-brookline/2416263","423 Harvard St","[""Asian"", ""Chicken"", ""Chinese"", ""Kosher"", ""Lunch Specials"", ""Noodles"", ""Seafood"", ""Soup""]","$2.99 delivery",2.99,"40-95",67.5,5.25,"6172647274",191,4.39,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34524917","-71.12654877","1.81","Soup Shack Restaurant (Brookline)","1391457","https://www.grubhub.com/soup-shack-restaurant-brookline-401-harvard-st-brookline/1391457","401 Harvard St","[""Asian Fusion"", ""Bowls"", ""Cafe"", ""Dessert"", ""Japanese"", ""Noodles"", ""Pho"", ""Ramen"", ""Salads"", ""Thai"", ""Vietnamese""]","$2.99 delivery",2.99,"35-55",45.0,5.25,"6173835038",520,4.54,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34545135","-71.12689209","1.81","Pasta A go-go","3158803","https://www.grubhub.com/pasta-a-go-go-415-harvard-st-brookline/3158803","415 Harvard St","[""Dessert"", ""Pasta"", ""Salads""]","$2.99 delivery",2.99,"40-70",55.0,5.25,"6172325353",7,3.66,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.35388565","-71.13565064","1.81","Indian Kitchen","1700812","https://www.grubhub.com/indian-kitchen-450-cambridge-st-allston/1700812","450 Cambridge St","[""Chicken"", ""Indian"", ""Seafood""]","$2.99 delivery",2.99,"45-60",52.5,5.25,"6172541019",1795,4.63,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34540585931408","-71.12686772883606","1.81","Dokbua Thai Kitchen","318689","https://www.grubhub.com/dokbua-thai-kitchen-411-harvard-st-brookline/318689","411 Harvard St","[""Asian"", ""Thai""]","$2.99 delivery",2.99,"35-50",42.5,5.25,"6172322955",2135,4.49,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.343461","-71.123647","1.82","Pure Cold Press","342348","https://www.grubhub.com/pure-cold-press-326-harvard-st-brookline/342348","326 Harvard St","[""Bagels"", ""Breakfast"", ""Coffee and Tea"", ""Lunch Specials"", ""Smoothies and Juices""]","$2.99 delivery",2.99,"35-55",45.0,10.00,"6174878948",487,4.22,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.343431","-71.123595","1.82","Rami's","327958","https://www.grubhub.com/ramis-324-harvard-st-brookline/327958","324 Harvard St","[""Kosher"", ""Lunch Specials"", ""Mediterranean""]","$2.99 delivery",2.99,"35-40",37.5,5.25,"6177383577",637,4.64,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""OPTED_OUT_OF_SCHEDULED_ORDERS"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34510421","-71.12693024","1.83","Cafe Eilat","3024526","https://www.grubhub.com/cafe-eilat-406-harvard-st-brookline/3024526","406 Harvard St","[""Pasta"", ""Salads"", ""Wraps""]","$2.99 delivery",2.99,"40-55",47.5,5.25,"6172777770",37,4.31,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34500503","-71.12690735","1.84","Vello Restaurant & Bar","3132885","https://www.grubhub.com/vello-restaurant--bar-404-harvard-st-brookline/3132885","404 Harvard St","[""Dessert"", ""Pasta"", ""Salads""]","$2.99 delivery",2.99,"45-65",55.0,10.00,"6173836268",3,3.30,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38936233","-71.11930848","1.84","Soupshack Porter Sq","2645117","https://www.grubhub.com/soupshack-porter-sq-9-white-st-cambridge/2645117","9 White St","[""Asian"", ""Bowls"", ""Noodles"", ""Ramen"", ""Salads"", ""Seafood"", ""Thai"", ""Vegan""]","$2.99 delivery",2.99,"35-50",42.5,5.25,"6179451114",165,4.56,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38933944","-71.11943055","1.85","Panera Bread","1292029","https://www.grubhub.com/panera-bread-5-white-st-cambridge/1292029","5 White St","[""American"", ""Bakery"", ""Breakfast"", ""Cafe"", ""Chicken"", ""Coffee and Tea"", ""Healthy"", ""Pizza"", ""Salads"", ""Sandwiches"", ""Soup"", ""Vegetarian""]","$3.49 delivery",3.49,"35-50",42.5,10.00,"3142882671",380,4.18,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38943481","-71.11920929","1.85","Falafel Fix","3238897","https://www.grubhub.com/falafel-fix-15-white-st-cambridge/3238897","15 White St","[""Falafel"", ""Greek"", ""Gyro"", ""Mediterranean"", ""Mexican"", ""Middle Eastern"", ""Pitas"", ""Salads"", ""Sandwiches"", ""Wraps""]","$2.99 delivery",2.99,"35-55",45.0,5.25,"9142171965",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38943481","-71.11920929","1.85","Art Of Hummus","3112929","https://www.grubhub.com/art-of-hummus-15-white-st-cambridge/3112929","15 White St","[""Falafel"", ""Gyro"", ""Halal"", ""Mediterranean"", ""Middle Eastern"", ""Pitas"", ""Sandwiches"", ""Wraps""]","$2.99 delivery",2.99,"35-55",45.0,5.25,"9142171965",3,3.47,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38943481","-71.11920929","1.85","Halal Buns","3113336","https://www.grubhub.com/halal-buns-15-white-st-cambridge/3113336","15 White St","[""American"", ""BBQ"", ""Chicken"", ""Fast Food"", ""Halal"", ""Hamburgers"", ""Pitas"", ""Salads"", ""Sandwiches"", ""Snacks""]","$2.99 delivery",2.99,"40-60",50.0,5.25,"9142171965",3,3.52,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38943481","-71.11920929","1.85","Mr. Gyro","3239300","https://www.grubhub.com/mr-gyro-15-white-st-cambridge/3239300","15 White St","[""Chicken"", ""Falafel"", ""Greek"", ""Mediterranean"", ""Mexican"", ""Middle Eastern"", ""Pitas"", ""Salads"", ""Sandwiches"", ""Vegetarian"", ""Wraps""]","$2.99 delivery",2.99,"35-55",45.0,5.25,"9142171965",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38943481","-71.11920929","1.85","Skewered","3238809","https://www.grubhub.com/skewered-15-white-st-cambridge/3238809","15 White St","[""Falafel"", ""Gyro"", ""Halal"", ""Mediterranean"", ""Middle Eastern"", ""Pitas"", ""Sandwiches"", ""Wraps""]","$2.99 delivery",2.99,"30-50",40.0,5.25,"9142171965",0,0.00,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER"", ""VIRTUAL""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.34984431447529","-71.13327733525877","1.85","Hopewell Bar & Kitchen","2436443","https://www.grubhub.com/hopewell-bar--kitchen-1277-commonwealth-avenue-boston/2436443","1277 Commonwealth Avenue","[""Bar Food"", ""Pub Food""]","$2.99 delivery",2.99,"40-55",47.5,15.00,"6172088925",47,4.67,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.33862304","-71.10723877","1.85","Charleys Cheesesteaks","1534995","https://www.grubhub.com/charleys-cheesesteaks-350-longwood-ave-boston/1534995","350 Longwood Ave","[""Cheesesteaks"", ""Sandwiches"", ""Snacks"", ""Subs"", ""Wings""]","$2.99 delivery",2.99,"40-45",42.5,10.00,"6175660289",243,3.73,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.33862304","-71.10723877","1.85","Beantown Burrito","2576989","https://www.grubhub.com/beantown-burrito-350-longwood-ave-boston/2576989","350 Longwood Ave","[""Burritos"", ""Mexican"", ""Salads"", ""Tacos"", ""Wraps""]","$2.99 delivery",2.99,"55-70",62.5,5.25,"6172320008",4,3.58,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38939666","-71.11970521","1.86","Ono Pokebar","1968344","https://www.grubhub.com/ono-pokebar-1923-massachusetts-ave-cambridge/1968344","1923 Massachusetts Ave","[""Bowls"", ""Smoothies and Juices"", ""Soup""]","$2.99 delivery",2.99,"35-50",42.5,10.00,"6179451281",156,4.68,"2022-04-25 07:01:11","[""PRICING_ELIGIBLE_FOR_STANDARD_ORDER"", ""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
"02139","42.3653","-71.10366","72 Hamilton St, Cambridge, MA 02139, USA","MA","Cambridge","BO","$0 with GH+","42.38954162","-71.11930848","1.86","The Halal Guys (White St. Cambridge, MA)","2786412","https://www.grubhub.com/the-halal-guys-white-st-cambridge-ma-15-white-st-cambridge/2786412","15 White St","[""Dessert"", ""Halal"", ""Lunch Specials"", ""Mediterranean"", ""Sandwiches"", ""Wings""]","$4.49 delivery",4.49,"35-55",45.0,5.25,"6179450864",220,4.60,"2022-04-25 07:01:11","[""SUBSCRIPTION_ELIGIBLE_FOR_STANDARD_ORDER""]","GRUBHUB"
